TR12943-7	Prostaglandin D2	Chem	ACTIVE	2020-06-19	\N	\N	\N
TR12944-5	Mannose-binding lectin	Chem	ACTIVE	2020-06-19	\N	\N	\N
TR12945-2	Respiratory Virus Panel + SARS-CoV-2 (COVID-19)	Micro	ACTIVE	2020-10-16	\N	\N	\N
TR12946-0	Rapid SARS CoV-2 RNA	Micro	ACTIVE	2020-11-05	\N	\N	\N
TR12947-8	Rapid SARS CoV-2 Antigen	Micro	ACTIVE	2021-05-20	\N	\N	\N
TR12948-6	Coenzyme Q10	Chem	ACTIVE	2020-12-10	\N	\N	\N
TR12949-4	Vanillylmandelate+Homovanillate Panel	Chem	ACTIVE	2020-12-10	\N	\N	\N
TR12950-2	Vedolizumab	Chem	ACTIVE	2020-12-10	\N	\N	\N
TR12951-0	Vedolizumab Antibodies	Chem	ACTIVE	2020-12-10	\N	\N	\N
TR12952-8	SARS-CoV-2 Variant Screen	Micro	ACTIVE	2021-01-20	\N	\N	\N
TR12953-6	SARS-CoV-2 Variant Detection	Micro	ACTIVE	2021-01-28	\N	\N	\N
TR12954-4	N-methylhistamine	Chem	ACTIVE	2021-02-18	\N	\N	\N
TR12955-1	Oligoclonal Bands	Chem	ACTIVE	2021-03-12	\N	\N	\N
TR12956-9	Oligoclonal Bands Matched	Chem	ACTIVE	2021-03-12	\N	\N	\N
TR12957-7	Immature Platelet Fraction	Hem	ACTIVE	2021-04-05	\N	\N	\N
TR12958-5	Growth and Differentiation factor 15	Chem	ACTIVE	2021-05-07	\N	\N	\N
TR12959-3	Sterols Panel	Chem	ACTIVE	2021-05-12	\N	\N	\N
TR12960-1	Vaccine Induced Thrombocytopenia Panel	Hem	ACTIVE	2021-05-20	\N	\N	\N
TR12961-9	Carnitine + Acylcarnitine	Chem	ACTIVE	2021-10-29	\N	\N	\N
TR12962-7	Neurofilament Light Chain	Chem	ACTIVE	2021-10-29	\N	\N	\N
TR12963-5	Isavuconazole	Chem	ACTIVE	2021-12-06	\N	\N	\N
TR12964-3	Matrix metallopeptidase 9	Chem	ACTIVE	2021-12-06	\N	\N	\N
TR12965-0	Cytochrome P450 2C9 Genotyping	Chem	ACTIVE	2021-12-06	\N	\N	\N
TR12966-8	Cytochrome P450 2C19 Genotyping	Chem	ACTIVE	2021-12-06	\N	\N	\N
TR12967-6	Vasopressin Challenge	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12968-4	Hydrogen/Expired Gas	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12969-2	Arginine Tolerance	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12970-0	CD163	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12971-8	Cytochrome Oxidase	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12972-6	Phosphoenolpyruvate Carboxykinase	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12973-4	Succinate Cytochrome C Reductase	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12974-2	Sialate	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12975-9	Gamma Interferon	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12976-7	Hyperoxaluria	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12977-5	T-cell Receptor V-beta	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12978-3	Autoimmune Lymphoproliferative Syndrome	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12979-1	CD20	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12980-9	Neutrophil Oxidative Burst Index	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12981-7	Natural Killer Degranulation Assay	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12982-5	Perforin	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12983-3	Platelet-membrane Glycoprotein Expression	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12984-1	Recent Thymic Emigrants	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12985-8	Regulatory T Cells	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12986-6	Soluble Interleukin 2 Receptor	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12987-4	Surface CD22 Expression	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12988-2	T-cell Subset Panel	Hem	ACTIVE	2021-12-16	\N	\N	\N
TR12989-0	ATPase, Oligomycin Sensitive	Chem	ACTIVE	2021-12-16	\N	\N	\N
TR12990-8	Kidney Failure 5 Year Risk	Chem	ACTIVE	2022-03-10	\N	\N	\N
TR12991-6	Emicizumab	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12992-4	Thyrotropin Stimulation	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12993-2	Follitropin + Lutropin Stimulation	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12994-0	Lactate/Pyruvate Ratio	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12995-7	Pyruvate Dehydrogenase.Lipoamide	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12996-5	Dihydrolipoyl Transacetylase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12997-3	Pyruvate Carboxylase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12998-1	Pyruvate Decarboxylase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR12999-9	Pyruvate Dehydrogenase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13000-5	Oxyhemoglobin	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13001-3	Oncotic Pressue	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13002-1	Interleukin 2 Receptor Soluble	Chem	INACTIVE	2024-09-26	\N	\N	\N
TR13003-9	N-acetyl-alpha-d-glucosaminidase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13004-7	Succinate Dehydrogenase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13005-4	NADH: Cytochrome C Reductase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13006-2	NADH: Ubiquinone Reductase	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13007-0	Partial Mitochondrial Screen	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13008-8	Specimen Validity Panel	Chem	ACTIVE	2022-04-14	\N	\N	\N
TR13009-6	Adenovirus Serotype by Sequencing	Micro	ACTIVE	2022-05-19	\N	\N	\N
TR13010-4	CD34+ and Leukocyte Subset Enumeration	Hem	ACTIVE	2022-05-19	\N	\N	\N
TR13011-2	Non-Malarial Parasite Screen	Hem	ACTIVE	2022-05-19	\N	\N	\N
TR13012-0	Fruit, Berry	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13013-8	Fruit, Other	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13014-6	Gourd Vegetable Panel	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13015-3	Legume Vegetable Panel	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13016-1	Vegetable Panel	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13017-9	Dog Recombinant (rCan f) 1 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13018-7	Dog Recombinant (rCan f) 2 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13019-5	Dog Recombinant (rCan f) 5 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13020-3	Cashew nut recombinant (rAna o) 3 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13021-1	Chlorhexidine Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13022-9	Honey bee phospholipase A2 recombinant (rApi m) 1 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13023-7	Brazil Nut recombinant (rBer e) 1 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13024-5	Carp recombinant (rCyp c) 1 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13025-2	Epidermal Allergen Mix 72 (Budgerigar feather+Canary feather+Finch feather+Parakeet feather+Parrot feather) IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13026-0	Cat recombinant (rFel d) 1 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13027-8	Cat recombinant (rFel d) 4 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13028-6	Wheat native (nTri a) 19 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13029-4	Soybean recombinant (rGly m) 4 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13030-2	Soybean native (nGly m) 5 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13031-0	Soybean native (nGly m) 6 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13032-8	English walnut recombinant (rJug r) 1 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13033-6	English Walnut native (nJug r) 3 IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13034-4	Timothy recombinant (rPhl p) 2 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13035-1	Paper wasp recombinant (rPol d) 5 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13036-9	Peach recombinant (rPru p) 1 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13037-7	Peach recombinant (rPru p) 3 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13038-5	Peach recombinant (rPru p) 4 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13039-3	Wheat recombinant (rTri a) 14 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13040-1	Wheat recombinant (rTri a) 19 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13041-9	Common wasp recombinant (rVes v) 1 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13042-7	Common wasp recombinant (rVes v) 5 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13043-5	Protein Fractionation Timed	Chem	ACTIVE	2022-05-19	\N	\N	\N
TR13044-3	Smith + RNP Extractable Nuclear Antibodies	Chem	ACTIVE	2022-05-19	\N	\N	\N
TR13045-0	Supervised Fast Panel	Chem	ACTIVE	2022-05-19	\N	\N	\N
TR13046-8	Monkeypox Virus DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR13047-6	Dog Recombinant Antibody Panel	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13048-4	Cat Recombinant Antibody Panel	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13049-2	Desmopressin Stimulation Panel	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13050-0	Desmopressin Challenge. Post Water Deprivation	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13051-8	Eosin-5-maleimide	Hem	ACTIVE	2022-06-27	\N	\N	\N
TR13052-6	Bile Acid Defects Gene Sequencing Panel	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13053-4	IgLON5 Antibodies	Immuno	ACTIVE	2022-06-27	\N	\N	\N
TR13054-2	Posaconazole	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13055-9	Chronic Inflammatory Demyelinating Polyneuropathy Antibody Screen	Immuno	ACTIVE	2022-06-27	\N	\N	\N
TR13056-7	DNA Banking	Immuno	ACTIVE	2022-06-27	\N	\N	\N
TR13057-5	Low Density Lipoprotein Receptor-Related Protein 4 Antibodies	Immuno	ACTIVE	2022-06-27	\N	\N	\N
TR13058-3	Cardiology Genetic Testing	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13059-1	Gonadotropin Releasing Hormone Stimulation	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13060-9	Saline Infusion Panel	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13061-7	HPA Reinvestigation	Blood Bank	ACTIVE	2022-06-27	\N	\N	\N
TR13062-5	Fibroblast Growth Factor 23.Intact	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13063-3	Metanephrines and 3-Methoxytyramine	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13064-1	Non-Malarial Parasite Level	Hem	ACTIVE	2022-06-27	\N	\N	\N
TR13065-8	Glycemic Response.Post Supervised Fast	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13066-6	Mixed Meal Fasting Panel	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13067-4	Captopril Suppression Panel	Chem	ACTIVE	2022-06-27	\N	\N	\N
TR13068-2	CD45RA+CD45RO+	Hem	ACTIVE	2022-07-15	\N	\N	\N
TR13069-0	Hereditary Cancer Report	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13070-8	1,3 Beta Glucan	Micro	ACTIVE	2022-09-16	\N	\N	\N
TR13071-6	Granulocyte Macrophage Colony Stimulating Factor	Chem	ACTIVE	2022-09-16	\N	\N	\N
TR13072-4	PRNP Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13073-2	Hemolytic Anemia Panel	Hem	ACTIVE	2022-09-16	\N	\N	\N
TR13074-0	Ganglioside GM1 IgM Antibodies	Serology	ACTIVE	2022-09-16	\N	\N	\N
TR13077-3	Vasculitis Panel	Serology	ACTIVE	2022-09-16	\N	\N	\N
TR13079-9	F2 Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13080-7	Imipramine + Desipramine panel	Chem	ACTIVE	2022-09-16	\N	\N	\N
TR13081-5	Acute Lymphocytic Leukemia Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13082-3	1p19q Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13083-1	Chronic Myelogenous Leukemia Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13084-9	Acute Myelogenous Leukemia Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13085-6	Chimersim Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13086-4	BCR/ABL Follow-up Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13087-2	Pre-Bone Marrow Transplant Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13088-0	Guanidinoacetate Methyltransferase Deficiency	Chem	ACTIVE	2022-10-14	\N	\N	\N
TR13089-8	DNA Fragmentation Index	Pathology	ACTIVE	2022-10-14	\N	\N	\N
TR13090-6	MBTA Panel	Micro	INACTIVE	2022-10-14	2026-05-31	\N	\N
TR13091-4	Myeloid NGS Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13092-2	BCR/ABL PCR Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13093-0	Constitutional Chromosome FISH Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13094-8	Chromosome Analysis Panel QF-PCR	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13095-5	Fecal Immunochemical Test	Chem	ACTIVE	2025-11-26	\N	\N	\N
TR13096-3	Biomarkers	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13097-1	Myeloproliferative Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13098-9	Teriflunomide	Chem	ACTIVE	2022-12-15	\N	\N	\N
TR13099-7	Chlamydia Trachomatis Sequencing	Micro	ACTIVE	2022-12-15	\N	\N	\N
TR13100-3	Tick-borne Encephalitis Panel	Micro	ACTIVE	2022-12-15	\N	\N	\N
TR13101-1	ACADVL Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13102-9	ARSA Gene Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13103-7	DHCR7 Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13104-5	GALT Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13105-2	Parainfluenza 1+3 RNA	Micro	ACTIVE	2022-12-15	\N	\N	\N
TR13106-0	Hyperferritinaemia Cataract Syndrome Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13107-8	Hereditary Hemolytic Anemia Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13108-6	POLG Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13109-4	Molecular Genetics - Bank DNA	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13110-2	Rh Immune Globulin Investigation	Blood Bank	ACTIVE	2022-12-15	\N	\N	\N
TR13111-0	Somatic Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13112-8	Solid Tumor Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13113-6	Hairy Cell Leukemia Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13114-4	T-cell/B-cell Rearrangement Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13115-1	Follow-up Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13116-9	CALR  Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13117-7	Myeloproliferative Neoplasm Molecular Oncology	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13118-5	Solid Tumor Molecular Oncology	Pathology	INACTIVE	2023-01-26	2023-03-09	\N	\N
TR13119-3	Prenatal Cytogenetics Panel	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13120-1	Prenatal Cytogenetics Panel PCR	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13121-9	Prenatal Microarray Cytogenetics	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13122-7	Perinatal Microarray Cytogenetics	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13123-5	Perinatal Cytogenetics Panel PCR	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13124-3	Cancer Study Cytogenetics	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13125-0	Genomic Family Follow-up	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13126-8	Genetics Referral Panel	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13127-6	Transfusion Component Compatibility Panel	Blood Bank	ACTIVE	2023-01-26	\N	\N	\N
TR13128-4	Aneuploidy Panel	Pathology	INACTIVE	2023-01-24	2023-03-09	\N	\N
TR13130-0	ADADM Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13131-8	Bacteriruia Screen	Micro	ACTIVE	2023-03-09	\N	\N	\N
TR13132-6	Blood Group Ab Screen; DTT	Blood Bank	ACTIVE	2023-03-09	\N	\N	\N
TR13133-4	Semen Specimen Description	Pathology	ACTIVE	2023-03-09	\N	\N	\N
TR13134-2	Spermatozoa Kinetic Analysis	Pathology	ACTIVE	2023-03-09	\N	\N	\N
TR13135-9	Spermatozoa Cocentration/ Number	Pathology	ACTIVE	2023-03-09	\N	\N	\N
TR13136-7	SpermatozoaMorphology Panel	Pathology	ACTIVE	2023-03-09	\N	\N	\N
TR13137-5	Mitochondrial Genome Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13138-3	HHE Gene Mutation Analysis	Pathology	INACTIVE	2023-03-09	2024-11-21	\N	\N
TR13139-1	Autoimmune Retinopathy Panel	Immuno	ACTIVE	2023-03-31	\N	\N	\N
TR13140-9	Positive Tumor Result	Pathology	ACTIVE	2023-03-31	\N	\N	\N
TR13141-7	Vaginitis Screen	Micro	ACTIVE	2023-04-21	\N	\N	\N
TR13142-5	Propylene Glycol	Chem	ACTIVE	2023-05-18	\N	\N	\N
TR13143-3	Echinococcus Detection	Micro	ACTIVE	2023-06-09	\N	\N	\N
TR13144-1	Taenia solium Detection	Micro	ACTIVE	2023-06-09	\N	\N	\N
TR13145-8	Wuchereria Ag Detection	Micro	ACTIVE	2023-06-09	\N	\N	\N
TR13146-6	Dihydropyrimidine dehydrogenase genotyping	Chem	ACTIVE	2023-06-29	\N	\N	\N
TR13147-4	L-Asparaginase Activity	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13148-2	Aldosterone.Supine	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13149-0	Aldosterone.Upright	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13150-8	Renin.Supine	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13151-6	Renin.Upright	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13152-4	Fasting Insulin	Chem	ACTIVE	2023-09-28	\N	\N	\N
TR13153-2	Spermpredict	Chem	ACTIVE	2023-11-03	\N	\N	\N
TR13154-0	Carya illinoinensis Pollen	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13155-7	Epidermal Allergen Mix 2 (Cat dander+Dog dander+Guinea pig epithelium+Mouse+Rat) IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13156-5	Silver Birch recombinant (rBet v) 1 IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR13157-3	Bisphenol A Free	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13158-1	Cannabidiol	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13159-9	Cannabidivarin	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13160-7	Cannabinol	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13161-5	11-Hydroxy delta-9 tetrahydrocannabinol	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13162-3	Soluble Liver Antigen IgG Antibodies	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13163-1	Carboxy tetrahydrocannabinol	Chem	ACTIVE	2023-12-08	\N	\N	\N
TR13164-9	Poliovirus Detection	Micro	ACTIVE	2023-12-08	\N	\N	\N
TR13165-6	Holter Monitor	Clinical	ACTIVE	2023-12-08	\N	\N	\N
TR13166-4	AFB; Systemic; Culture	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13167-2	AFB; Superficial; Culture	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13168-0	Mycobacterium species Identification DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR13169-8	Mycobacterium tuberculosis Complex Susceptibility.First Line Panel	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13170-6	Antibiotic Susceptibility.Aerobic	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13171-4	Antibiotic Susceptibility.Anaerobic	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13172-2	High-Level Aminoglycoside Resistance	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13173-0	SARS-CoV-2 Variation Detection.Sequencing	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13174-8	Mycoplasma Identification	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13175-5	Ureaplasma Identification	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13176-3	Hepatitis B Panel Acute	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13177-1	Hepatitis B Panel Acute + Hepatitis Be	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13178-9	Hepatitis B Panel Chronic	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13179-7	Hepatitis B Panel Chronic + Hepatitis Be	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13180-5	Hepatitis B Panel Core + Hepatitis Be	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13181-3	Bacterial Vaginosis Direct Smear	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13182-1	Syphilis Antibody Prenatal Screen	Micro	ACTIVE	2024-09-26	\N	\N	\N
TR13183-9	Syphilis Direct Fluorescent Antibody	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13184-7	HIV 1 + HIV 2 Antigen + Antibody Prenatal Screen	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13185-4	Cytomegalovirus IgG Antibody Avidity	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13186-2	Isoniazid Susceptibility	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13187-0	Pyrazinamide Susceptibility	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13188-8	Rifampin Susceptibility	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13189-6	Ethambutol Susceptibility	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13190-4	Mold Susceptibility	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13191-2	TORCH Screen Past Infection.Maternal	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13192-0	TORCH Screen Acute Maternal+Fetal Infection	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13193-8	Mycobacterium tuberculosis Multi-drug Resistance Detection PCR	Micro	ACTIVE	2024-01-12	\N	\N	\N
TR13194-6	Soluble fms-like Tyrosine Kinase-1 and  Placental Growth Factor Panel	Chem	ACTIVE	2024-03-14	\N	\N	\N
TR13195-3	Lipoprofile Panel	Chem	ACTIVE	2024-03-14	\N	\N	\N
TR13196-1	Corynebacterium ulcerans Culture	Micro	ACTIVE	2024-05-16	\N	\N	\N
TR13197-9	Polio Virus RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR13198-7	Group A Streptococcus  Whole Genome Sequencing	Micro	ACTIVE	2024-05-16	\N	\N	\N
TR13199-5	Diphtheria Toxin DNA Detection PCR	Micro	ACTIVE	2024-05-16	\N	\N	\N
TR13200-1	Nicotine + Metabolites Panel	Chem	ACTIVE	2024-07-11	\N	\N	\N
TR13201-9	Phosphorylated tau 217	Chem	ACTIVE	2024-07-11	\N	\N	\N
TR13202-7	Neutrophil Count	Hem	ACTIVE	2024-07-11	\N	\N	\N
TR13203-5	Liver Fibrosis Score Panel	Chem	ACTIVE	2024-07-11	\N	\N	\N
TR13204-3	Inner Ear 68kD Ab	Serology	ACTIVE	2024-07-11	\N	\N	\N
TR13205-0	Oropouche Virus RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR13206-8	Oropouche Virus Total Antibody	Micro	ACTIVE	2024-09-26	\N	\N	\N
TR13207-6	Hydroxychloroquine	Chem	ACTIVE	2024-09-26	\N	\N	\N
TR13208-4	Congenital Cytomegalovirus	Micro	ACTIVE	2024-09-26	\N	\N	\N
TR13209-2	Ashkenazi Jewish Hereditary Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13210-0	AXIN2 Related Attenuated Familial Adenomatous Polyposis Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13211-8	BAP1 Tumour Predisposition Syndrome Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13213-4	Hereditary Breast, Ovarian, Prostate Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13214-2	Hereditary Breast, Ovarian, Prostate and Gastrointestinal Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13215-9	Carney Complex Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13216-7	Hereditary Central Nervous System (CNS) Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13217-5	Hereditary Comprehensive Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13218-3	DICER1 Associated Syndrome Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13219-1	Dysplastic Nevus Syndrome Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR13220-9	Hereditary Gastric Cancer Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
